,Pension - Accumulated Benefit Obligation,Pension - Long-Term Asset,Pension Actual Return on Plan Assets,Pension Beginning Plan Assets,Pension Employer Contribution,Employer Contributions - Expected Next Year,Pension - Current Liability,Pension Benefits Paid,Pension - Projected Benefit Obligation,Pension Plans - Interest Cost,Pension Plan Assets,Pension Plans - Other Periodic Cost Components (Net),Periodic Postretirement Benefit Cost (Net),Pension Plans - Rate of Compensation Increase,Pension Plans - Anticipated Long-Term Rate of Return on Plan Assets,Pension Plans - Return on Plan Assets (Expected),Pension Plans - Service Cost,Postretirement - Long-Term Asset,Post Retirement Actual Return on Plan Assets,Postretirement Benefit Asset,Postretirement Benefit Obligation,Postretirement Employer Contributions,Postretirement Interest Cost,Postretirement - Current Liability,Postretirement - Long-Term Liability,Postretirement Other Adjustments (Plan Assets),Postretirement Other Adjustments (Net Benefit Asset/Liability),Postretirement Net Total Other Costs,Postretirement Benefits Paid,Postretirement Participant Contributions,Postretirement Prior Service,Postretirement Service Cost,Global Company Key,Record_Date
6135,2007.997043255913,10.0,331.0,2448.0,88.0,83.0,11.0,151.0,3401.0,78.0,2750.0,63.0,0.0,4.09,7.52,-155.0,50.0,0.0,0.0,-60.0,60.0,4.0,3.0,5.0,55.0,0.0,1.0,-4.0,6.0,2.0,-5.0,1.0,162401,2019-12-31
6136,3585.0,20.0,242.0,2750.0,94.0,54.0,11.0,150.0,3762.0,62.0,3091.0,74.0,-1.0,4.09,7.52,-173.0,52.0,0.0,0.0,-65.0,65.0,7.0,2.0,6.0,59.0,0.0,26.0,-4.0,9.0,2.0,-25.0,1.0,162401,2020-12-31
6137,3314.0,144.0,247.0,3091.0,53.0,43.0,12.0,139.0,3467.0,49.0,3159.0,86.0,1.0,4.09,7.52,-167.0,54.0,0.0,0.0,-61.0,61.0,6.0,2.0,6.0,55.0,0.0,23.0,-3.0,8.0,2.0,-21.0,2.0,162401,2021-12-31
6138,2057.0,196.0,-531.0,2895.0,41.0,32.0,10.0,119.0,2124.0,55.0,2127.0,47.0,0.0,4.24,7.17,-149.0,45.0,0.0,0.0,-47.0,47.0,7.0,2.0,5.0,42.0,0.0,11.0,-3.0,9.0,2.0,-16.0,1.0,162401,2022-12-31
6139,10.743,0.0,0.606,7.42,1.905,40.81427289719626,0.01,0.957,15.311,0.875,8.784,-0.159,-0.725916288989603,6.0,7.5,-0.568,1.953,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,162449,2019-12-31
6140,12.49,0.0,0.661,8.784,3.099,40.81427289719626,0.014,0.869,20.466,0.964,11.512,0.394,-0.725916288989603,7.1,7.0,-0.636,2.706,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,162449,2020-12-31
6141,2007.997043255913,0.0,374.0,2080.0,47.0,48.0,7.044454693729613,85.0,2756.0,84.0,2472.0,4.0,-0.725916288989603,2.545,5.136904919479373,-75.0,53.0,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,162491,2019-12-31
6142,2007.997043255913,0.0,430.0,2472.0,51.0,59.0,7.044454693729613,94.0,3151.0,84.0,2891.0,4.0,-0.725916288989603,2.62,5.136904919479373,-74.0,72.0,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,162491,2020-12-31
6143,2007.997043255913,1027.0,856.0,2891.0,206.0,208.0,7.044454693729613,456.0,18569.0,54.008472518844215,19830.0,29.730194946974425,-0.725916288989603,2.91,5.136904919479373,-93.69901283491096,37.20354439252336,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,162491,2021-12-31
6144,2007.997043255913,671.0,-6503.0,19830.0,228.0,186.0,7.044454693729613,636.0,11837.0,54.008472518844215,12520.0,29.730194946974425,-0.725916288989603,3.38,5.136904919479373,-93.69901283491096,37.20354439252336,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,162491,2022-12-31
6147,744.705,2.922,74.844,642.837,5.623,6.0,7.044454693729613,30.76,744.705,15.35,710.592,5.884,0.0,3.0369617956064947,4.4,-27.47,0.815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162559,2019-12-31
6148,811.662,28.473,86.248,710.592,6.708,3.4,7.044454693729613,30.272,811.662,11.912,799.895,8.851,0.0,3.0369617956064947,3.9,-26.711,0.843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162559,2020-12-31
6149,731.978,78.058,26.046,799.895,4.493,3.2,7.044454693729613,29.327,731.978,8.679,782.463,8.325,0.0,3.0369617956064947,3.3,-26.077,0.876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162559,2021-12-31
6150,440.05,35.268,-215.237,782.463,4.206,4.0,7.044454693729613,29.357,440.05,11.13,468.872,5.146,0.0,3.0369617956064947,3.4,-24.482,0.543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162559,2022-12-31
6151,2007.997043255913,0.0,8.55,59.448,0.989,1.035,0.0,3.532,72.957,2.508,65.155,0.3,0.239,3.0,5.136904919479373,-2.212,0.0,0.0,0.0,-2.938,2.938,9.571354472445305,0.118,0.0,2.938,0.642124518966465,-0.0892080745341601,-0.159,18.182695783962522,2.344156999442276,-18.609389578333904,0.28,162561,2019-12-31
6152,2007.997043255913,0.203,5.573,65.155,1.116,0.967,0.0,3.811,75.801,2.167,67.733,0.3,0.852,3.0,5.136904919479373,-1.98,0.0,0.0,0.0,-3.507,3.507,9.571354472445305,0.094,0.0,3.507,0.642124518966465,-0.0892080745341601,0.514,18.182695783962522,2.344156999442276,-18.609389578333904,0.244,162561,2020-12-31
6153,2007.997043255913,2.531,-0.977,67.733,0.97,0.969,0.0,3.758,68.636,1.839,63.668,0.3,-0.113,3.0,5.136904919479373,-1.659,0.0,0.0,0.0,-2.971,2.971,9.571354472445305,0.089,0.0,2.971,0.642124518966465,-0.0892080745341601,-0.438,18.182695783962522,2.344156999442276,-18.609389578333904,0.236,162561,2021-12-31
6154,2007.997043255913,2.364,-13.359,63.668,0.869,0.868,0.0,3.452,51.131,1.98,47.426,0.3,-0.016,3.0,5.136904919479373,-1.929,0.0,0.0,0.0,-2.695,2.695,9.571354472445305,0.092,0.0,2.695,0.642124518966465,-0.0892080745341601,-0.287,18.182695783962522,2.344156999442276,-18.609389578333904,0.179,162561,2022-12-31
6155,1901.0,18.0,36.0,1300.0,64.0,82.0,12.0,74.0,2054.0,59.0,1298.0,48.0,18.0,3.1,5.5,-71.0,39.0,0.0,0.0,-176.0,176.0,0.0,7.0,8.0,168.0,0.0,8.0,1.0,0.0,0.0,-4.0,10.0,162701,2020-03-31
6156,2191.0,11.0,213.0,1298.0,83.0,60.0,17.0,82.0,2298.0,55.0,1596.0,56.0,17.0,3.1,5.1,-73.0,42.0,0.0,0.0,-188.0,188.0,0.0,7.0,8.0,180.0,0.0,-5.0,0.0,0.0,0.0,-5.0,10.0,162701,2021-03-31
6157,1966.0,29.0,11.0,1596.0,66.0,66.0,16.0,86.0,2048.0,56.0,1526.0,21.0,14.0,3.1,4.9,-77.0,31.0,0.0,0.0,-141.0,141.0,0.0,7.0,7.0,134.0,0.0,-23.0,-2.0,0.0,0.0,-41.0,9.0,162701,2022-03-31
6158,1644.0,23.0,-172.0,1526.0,38.0,37.0,17.0,90.0,1704.0,61.0,1275.0,14.0,4.0,3.1,4.8,-72.0,26.0,0.0,0.0,-128.0,128.0,0.0,6.0,8.0,120.0,0.0,-36.0,-6.0,0.0,0.0,-38.0,4.0,162701,2023-03-31
6159,53.294,0.0,7.351,42.749,0.0,0.0,0.0,3.316,53.294,1.863,46.784,0.549,-6.811,3.0369617956064947,5.4,-2.218,0.0,0.0,0.0,-0.601,0.601,0.601,0.183,0.181,0.42,0.0,0.0,-7.012,0.601,0.0,0.0,0.018,162742,2019-12-31
6160,55.359,0.0,4.765,46.784,0.0,0.0,0.0,3.235,55.359,1.43,48.314,0.562,0.0,3.0369617956064947,5.4,-2.438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162742,2020-12-31
6161,50.938,0.0,5.856,48.314,0.0,0.0,0.0,3.267,50.938,0.944,50.903,0.621,0.0,3.0369617956064947,5.0,-2.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162742,2021-12-31
6162,12.443,0.0,-9.123,50.903,0.0,0.0,0.0,2.73,12.443,0.867,11.403,0.228,0.0,3.0369617956064947,3.0,-1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162742,2022-12-31
6163,2007.997043255913,0.0,22.8,263.6,15.0,12.6,0.0,22.1,580.3,6.2,279.1,0.3,-0.725916288989603,3.0,5.136904919479373,0.0,5.2,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,162870,2020-01-31
6164,2007.997043255913,0.0,14.0,279.1,15.1,12.3,0.0,22.0,583.8,5.5,286.0,0.3,-0.725916288989603,3.0,5.136904919479373,0.0,6.4,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,162870,2021-01-31
6165,2007.997043255913,0.0,16.1,286.0,12.4,12.8,0.0,21.2,513.1,4.9,292.9,-0.5,-0.725916288989603,3.0,5.136904919479373,0.0,5.7,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,162870,2022-01-31
6166,2007.997043255913,0.0,-16.0,292.9,11.9,14.0,0.0,20.9,425.6,4.6,267.6,4.6,-0.725916288989603,3.0,5.136904919479373,0.0,5.2,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,162870,2023-01-31
6167,2007.997043255913,0.0,35.3,175.4,2.0,40.81427289719626,0.0,14.1,225.0,7.6,199.4,2.0,0.0,3.0369617956064947,3.9,-8.3,1.5,0.0,5.809931996748849,0.0,0.0,9.571354472445305,8.668284632641615,0.0,0.0,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,162906,2019-11-30
6168,6744.609,563.304,923.751,6767.048,6.615,6.485,5.318,454.742,6742.793,209.991,7188.326,53.568,23.606,2.0,4.38,-281.847,5.188,0.0,0.0,-872.26,872.26,57.199,33.074,55.254,817.006,0.0,-217.254,-19.196,57.199,0.0,-6.355,9.079,162940,2019-12-31
6169,5600.0,492.8,614.0,5542.1,4.8,4.0,4.1,316.6,5571.5,120.5,5958.4,7.2,9.8,2.0,3.24,-161.8,2.7,0.0,0.0,-704.7,704.7,39.7,18.8,43.3,661.4,0.0,-108.6,-15.2,39.7,0.0,-4.0,6.0,162940,2020-12-31
6170,5100.0,622.9,55.5,5958.4,2.2,4.0,4.1,293.1,5095.8,93.9,5667.5,14.1,13.2,2.0,3.03,-161.6,2.7,0.0,0.0,-648.7,648.7,40.3,14.6,41.4,607.3,0.0,-142.3,-7.4,40.3,0.0,-3.2,6.0,162940,2021-12-31
6171,3000.0,397.2,-1272.9,5667.5,45.56636421920317,4.0,3.9,263.8,2978.0,103.9,3336.8,8.5,10.7,2.0,3.11,-154.2,1.3,0.0,0.0,-478.3,478.3,38.7,16.1,39.5,438.8,0.0,-278.2,-10.9,38.7,0.0,-0.8,5.5,162940,2022-12-31
6172,219.0,10.9,28.6,169.6,4.2,4.0,1.0,12.9,219.8,7.8,191.5,1.6,0.3,3.0,4.3,-7.9,1.5,0.0,0.0,-9.2,9.2,0.3,0.4,0.8,8.4,0.0,-0.0892080745341601,-0.2,0.3,0.0,-18.609389578333904,0.1,163113,2019-12-31
6173,232.5,12.1,23.6,191.5,3.9,1.0,1.0,12.0,233.3,6.4,208.0,1.8,0.2,3.41,3.67,-7.9,1.4,0.0,0.0,-10.5,10.5,0.4,0.3,0.7,9.8,0.0,-0.0892080745341601,-0.2,0.4,0.0,-18.609389578333904,0.1,163113,2020-12-31
6174,219.1,0.8,-8.9,208.0,2.3,1.0,1.0,10.8,219.6,5.2,190.0,1.4,0.4,3.0,3.91,-7.4,1.5,0.0,0.0,-9.8,9.8,0.5,0.3,0.6,9.2,0.0,-0.0892080745341601,0.0,0.5,0.0,-18.609389578333904,0.1,163113,2021-12-31
6175,156.8,0.6,-46.1,190.0,0.9,7.0,1.0,10.8,157.0,5.6,127.4,1.8,0.2,3.13,4.65,-7.7,1.2,0.0,0.0,-6.0,6.0,0.7,0.3,0.5,5.5,0.0,-0.0892080745341601,-0.1,0.7,0.0,-18.609389578333904,0.0,163113,2022-12-31
6176,2007.997043255913,136.81829301033792,68.48095877538648,2265.277254474357,45.56636421920317,40.81427289719626,7.044454693729613,127.78401471038921,83.0,54.008472518844215,2182.1000749148693,29.730194946974425,-0.725916288989603,3.0369617956064947,5.136904919479373,-93.69901283491096,37.20354439252336,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,163118,2020-09-30
6177,2007.997043255913,136.81829301033792,68.48095877538648,2265.277254474357,45.56636421920317,40.81427289719626,7.044454693729613,127.78401471038921,83.0,54.008472518844215,2182.1000749148693,29.730194946974425,-0.725916288989603,3.0369617956064947,5.136904919479373,-93.69901283491096,37.20354439252336,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,163118,2021-09-30
6178,2007.997043255913,136.81829301033792,68.48095877538648,2265.277254474357,45.56636421920317,40.81427289719626,7.044454693729613,127.78401471038921,51.0,54.008472518844215,2182.1000749148693,29.730194946974425,-0.725916288989603,3.0369617956064947,5.136904919479373,-93.69901283491096,37.20354439252336,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,163118,2022-09-30
6179,21.643,0.0,2.692,13.257,0.403,0.7,0.0,0.698,21.643,0.76,15.654,0.0,0.408,0.0,6.25,-0.76,0.374,0.0,0.0,-5.274,5.274,0.171,0.219,0.28,4.994,0.0,0.716,0.122,0.195,0.024,0.0,0.067,163595,2019-12-31
6180,24.629,0.0,1.969,15.654,0.686,0.8,0.0,0.721,24.629,0.69,17.588,0.0,0.235,0.0,6.25,-0.903,0.405,0.0,0.0,-5.296,5.296,0.174,0.151,0.3,4.996,0.0,0.679,0.03,0.2,0.026,0.0,0.054,163595,2020-12-31
6181,23.828,0.0,2.399,17.588,0.763,0.85,0.0,0.763,23.828,0.605,19.987,0.098,0.172,0.0,5.75,-0.952,0.436,0.0,5.809931996748849,-4.313,4.313,9.571354472445305,0.105,0.21,4.103,0.642124518966465,-0.29,0.025,18.182695783962522,2.344156999442276,0.0,0.042,163595,2021-12-31
6182,17.956,0.0,-3.315,19.987,0.8,1.0,0.0,0.784,17.956,0.655,16.688,0.0,0.131,0.0,6.5,-1.09,0.404,0.0,5.809931996748849,-3.907,3.907,9.571354472445305,0.105,0.31,3.597,0.642124518966465,-0.656,0.0,18.182695783962522,2.344156999442276,0.0,0.026,163595,2022-12-31
6187,861.0,33.0,148.0,794.0,0.0,40.81427289719626,0.0,48.0,861.0,28.0,894.0,3.0,2.0,3.0369617956064947,3.9,-31.0,0.0,0.0,5.809931996748849,-142.0,142.0,9.571354472445305,8.668284632641615,8.0,134.0,0.642124518966465,26.0,-8.89376460721275,18.182695783962522,2.344156999442276,0.0,4.729807272727272,163610,2019-12-31
6188,914.0,61.0,128.0,894.0,0.0,40.81427289719626,0.0,47.0,914.0,22.0,975.0,5.0,2.0,3.0369617956064947,3.1,-25.0,0.0,0.0,5.809931996748849,-153.0,153.0,9.571354472445305,8.668284632641615,8.0,145.0,0.642124518966465,13.0,-8.89376460721275,18.182695783962522,2.344156999442276,0.0,4.729807272727272,163610,2020-12-31
6189,846.0,74.0,-8.0,975.0,0.0,40.81427289719626,0.0,47.0,846.0,14.0,920.0,6.0,2.0,3.0369617956064947,2.3,-19.0,0.0,0.0,5.809931996748849,-145.0,145.0,9.571354472445305,8.668284632641615,8.0,137.0,0.642124518966465,14.0,-8.89376460721275,18.182695783962522,2.344156999442276,0.0,4.729807272727272,163610,2021-12-31
6190,647.0,40.0,-186.0,920.0,0.0,40.81427289719626,0.0,47.0,647.0,17.0,687.0,2.0,3.0,3.0369617956064947,2.5,-21.0,0.0,0.0,5.809931996748849,-116.0,116.0,9.571354472445305,8.668284632641615,8.0,108.0,0.642124518966465,30.0,-8.89376460721275,18.182695783962522,2.344156999442276,0.0,4.729807272727272,163610,2022-12-31
6191,0.305,0.0,0.0,0.0,0.023,0.0,7.044454693729613,0.023,0.305,0.012,0.0,-0.02,0.0,3.0369617956064947,5.136904919479373,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,-0.0892080745341601,0.0,0.007,0.004,-18.609389578333904,0.0,163667,2019-12-31
6192,0.295,0.0,0.0,0.0,0.023,0.0,7.044454693729613,0.023,0.295,0.012,0.0,0.0,-0.725916288989603,3.0369617956064947,5.136904919479373,0.0,0.0,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,163667,2020-12-31
6193,0.287,0.0,0.0,0.0,0.026,40.81427289719626,7.044454693729613,0.026,0.287,0.018,0.0,0.0,-0.725916288989603,3.0369617956064947,5.136904919479373,0.0,0.0,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,163667,2021-12-31
6194,0.269,0.0,0.0,0.0,0.03,40.81427289719626,7.044454693729613,0.03,0.269,0.012,0.0,0.0,-0.725916288989603,3.0369617956064947,5.136904919479373,0.0,0.0,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,163667,2022-12-31
6195,22.8,0.0,3.203,16.835,0.0,0.0,0.0,1.221,22.832,0.812,18.817,0.691,-0.725916288989603,2.75,5.75,-1.011,0.033,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,163668,2019-12-31
6196,24.4,0.0,2.567,18.817,0.0,0.0,0.0,1.278,24.358,0.654,20.106,0.585,-0.725916288989603,2.75,5.25,-1.044,0.035,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,163668,2020-12-31
6197,22.6,0.0,2.185,20.106,0.0,0.0,0.0,1.341,22.557,0.492,20.95,0.64,-0.725916288989603,2.5,6.0,-1.021,0.037,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,163668,2021-12-31
6198,17.1,0.0,-3.143,20.95,0.0,0.0,0.0,1.362,17.113,0.542,16.445,0.081,-0.725916288989603,2.5,6.75,-1.217,0.037,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,163668,2022-12-31
6199,135.0,9.0,16.0,73.0,4.0,4.0,4.0,2.0,141.0,5.0,91.0,1.0,9.0,4.0,6.6,-5.0,7.0,0.0,15.0,-18.0,113.0,9.0,4.0,0.0,18.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,163669,2019-12-31
6200,155.0,6.0,15.0,91.0,4.0,4.0,4.0,3.0,162.0,4.0,107.0,1.0,10.0,4.0,6.0,-6.0,8.0,0.0,16.0,-2.0,122.0,10.0,4.0,0.0,2.0,0.0,-14.0,0.0,1.0,0.0,2.0,11.0,163669,2020-12-31
6201,153.0,13.0,10.0,107.0,4.0,3.0,4.0,4.0,160.0,3.0,117.0,1.0,8.0,4.0,5.7,-6.0,9.0,13.0,13.0,13.0,127.0,8.0,3.0,0.0,0.0,0.0,-29.0,0.0,1.0,0.0,-2.0,11.0,163669,2021-12-31
6202,120.0,17.0,-20.0,117.0,3.0,0.0,4.0,4.0,124.0,4.0,96.0,1.0,7.0,4.0,5.9,-7.0,8.0,32.0,-23.0,32.0,90.0,7.0,4.0,0.0,0.0,0.0,-49.0,-2.0,2.0,0.0,-1.0,12.0,163669,2022-12-31
6203,430.208,4.564,57.436,312.711,8.575,8.5,5.434,20.663,440.299,14.992,299.419,22.062,0.058,3.0369617956064947,6.5,-18.753,4.702,0.0,0.0,-46.385,46.385,0.0,1.616,2.526,43.859,0.0,-6.743,-2.073,0.0,0.0,-0.148,0.515,163765,2019-12-31
6204,458.049,12.434,40.284,299.419,6.71,5.5,5.117,20.203,466.804,11.332,321.891,5.591,0.431,3.0369617956064947,5.75,-16.098,4.845,0.0,0.0,-50.451,50.451,0.0,1.406,2.616,47.835,0.0,-1.455,-1.482,0.0,0.0,0.0,0.507,163765,2020-12-31
6205,415.182,34.049,19.455,321.891,6.563,5.1,4.739,18.431,422.065,9.074,321.495,5.702,1.05,3.0369617956064947,5.5,-15.577,4.236,0.0,0.0,-43.687,43.687,0.0,1.232,2.342,41.345,0.0,-7.579,-0.644,0.0,0.0,0.0,0.462,163765,2021-12-31
6206,325.651,3.239,-73.543,321.495,6.008,5.4,4.854,19.818,329.341,9.844,229.245,5.142,0.074,3.0369617956064947,3.5,-10.242,3.526,0.0,0.0,-31.285,31.285,0.0,1.189,2.161,29.124,0.0,-17.014,-1.42,0.0,0.0,0.014,0.305,163765,2022-12-31
6207,11.756,0.0,68.48095877538648,2265.277254474357,45.56636421920317,40.81427289719626,7.044454693729613,127.78401471038921,11.756,0.612,0.0,-0.016,-0.725916288989603,3.0,5.136904919479373,0.0,0.511,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,163920,2019-12-31
6208,13.6,0.0,68.48095877538648,2265.277254474357,45.56636421920317,40.81427289719626,7.044454693729613,127.78401471038921,13.6,0.6,0.0,0.0,-0.725916288989603,3.0,5.136904919479373,0.0,0.5,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,163920,2020-12-31
6209,13.1,0.0,68.48095877538648,2265.277254474357,45.56636421920317,40.81427289719626,7.044454693729613,127.78401471038921,13.1,54.008472518844215,0.0,29.730194946974425,-0.725916288989603,3.0369617956064947,5.136904919479373,-93.69901283491096,37.20354439252336,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,163920,2021-12-31
6210,14.0,0.0,68.48095877538648,2265.277254474357,45.56636421920317,40.81427289719626,7.044454693729613,127.78401471038921,14.0,54.008472518844215,0.0,29.730194946974425,-0.725916288989603,3.0369617956064947,5.136904919479373,-93.69901283491096,37.20354439252336,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,163920,2022-12-31
6215,1390.0,10.0,134.0,1056.0,61.0,42.0,0.0,66.0,1436.0,45.0,1208.0,0.0,-1.0,4.2,4.6,-50.0,14.0,0.0,0.0,-37.0,37.0,3.0,1.0,3.0,34.0,0.0,2.0,-2.0,4.0,1.0,0.0,0.0,163946,2019-12-31
6216,1477.0,10.0,154.0,1208.0,45.0,33.0,0.0,91.0,1527.0,36.0,1337.0,7.0,0.0,4.2,4.1,-44.0,17.0,0.0,0.0,-35.0,35.0,4.0,1.0,3.0,32.0,0.0,4.0,-1.0,5.0,1.0,0.0,0.0,163946,2020-12-31
6217,1387.0,16.0,35.0,1337.0,40.0,29.0,0.0,73.0,1431.0,30.0,1335.0,10.0,1.0,4.2,3.2,-38.0,20.0,0.0,0.0,-32.0,32.0,4.0,1.0,3.0,29.0,0.0,-0.0892080745341601,0.0,4.0,0.0,0.0,0.0,163946,2021-12-31
6218,616.0,23.0,-278.0,1335.0,27.0,42.0,0.0,58.0,621.0,29.0,593.0,20.0,1.0,3.8,3.9,-36.0,16.0,0.0,0.0,-23.0,23.0,1.0,1.0,2.0,21.0,0.0,-4.0,0.0,2.0,1.0,0.0,0.0,163946,2022-12-31
